date,type,from_country,to_country,amount_cmb,voyage_distance,confidence_score
2022-10-24,departure,Algeria,Netherlands,149700,12728.0,4.0
2022-10-24,departure,Russia,Spain,155000,6996.0,4.0
2022-10-24,departure,Nigeria,India,170000,13439.0,4.0
2022-10-24,departure,Qatar,Belgium,170000,11847.0,4.0
2022-10-24,departure,United States,France,170000,10258.0,4.0
2022-10-24,departure,Australia,India,172000,5952.0,4.0
2022-10-24,departure,Qatar,India,217000,2663.0,4.0
2022-10-25,departure,Qatar,United Arab Emirates,145700,475.0,4.0
2022-10-25,departure,United States,Spain,173400,8593.0,4.0
2022-10-25,departure,United States,Portugal,174000,8645.0,4.0
2022-10-26,departure,Nigeria,Thailand,141000,16528.0,4.0
2022-10-26,departure,United States,Spain,160000,8822.0,4.0
2022-10-26,departure,Russia,France,162000,5724.0,4.0
2022-10-26,departure,Russia,Belgium,173400,4806.0,4.0
2022-10-26,departure,United States,France,173400,8995.0,4.0
2022-10-26,departure,Australia,Japan,174000,7333.0,4.0
2022-10-26,departure,United States,South Korea,174000,19134.0,4.0
2022-10-26,departure,Qatar,China,209220,11188.0,4.0
2022-10-27,departure,Algeria,France,75500,3669.0,4.0
2022-10-27,departure,Australia,Japan,127544,7017.0,4.0
2022-10-27,departure,United Arab Emirates,Japan,137100,12282.0,4.0
2022-10-27,departure,Russia,France,154880,5724.0,4.0
2022-10-27,departure,Norway,France,174000,2561.0,4.0
2022-10-27,departure,United States,Japan,174000,17897.0,4.0
2022-10-27,departure,United States,United Kingdom,180000,17245.0,4.0
2022-10-27,departure,Qatar,Belgium,210000,11847.0,4.0
2022-10-27,departure,Qatar,China,266000,11544.0,4.0
2022-10-28,departure,Russia,Finland,22969,1143.0,4.0
2022-10-28,departure,Russia,China,170000,24474.0,4.0
2022-10-28,departure,Qatar,Belgium,266000,11847.0,4.0
2022-10-29,departure,Russia,Belgium,172000,4806.0,4.0
2022-10-29,departure,Australia,Netherlands,173000,3137.0,4.0
2022-10-29,departure,Qatar,China,210166,9539.0,4.0
2022-10-29,departure,United States,United Kingdom,325900,9042.0,4.0
2022-10-30,departure,Australia,Japan,125000,7335.0,4.0
2022-10-30,departure,Qatar,Taiwan,137262,10180.0,4.0
2022-10-30,departure,Qatar,Pakistan,145663,1732.0,4.0
2022-10-30,departure,Australia,China,167000,5364.0,4.0
2022-10-30,departure,Algeria,Türkiye,170000,2680.0,4.0
2022-10-31,departure,Malaysia,China,45000,2237.0,4.0
2022-10-31,departure,Russia,China,135000,23084.0,4.0
2022-10-31,departure,Oman,South Korea,137680,1598.0,4.0
2022-10-31,departure,United States,South Korea,159274,19091.0,4.0
2022-10-31,departure,Equatorial Guinea,Chile,160000,1102.0,4.0
2022-10-31,departure,Russia,Belgium,170000,4806.0,4.0
2022-10-31,departure,United States,Taiwan,174000,19884.0,4.0
2022-10-31,departure,United States,United Kingdom,174000,8737.0,4.0
2022-11-01,departure,Nigeria,Spain,148300,6537.0,4.0
2022-11-01,departure,Australia,Japan,152615,7472.0,4.0
2022-11-01,departure,Norway,Lithuania,154880,1324.0,4.0
2022-11-01,departure,Algeria,Belgium,180000,2991.0,4.0
2022-11-01,departure,Qatar,Pakistan,209220,1732.0,4.0
2022-11-02,departure,Egypt,Türkiye,159800,2938.0,4.0
2022-11-02,departure,United States,Spain,160000,8593.0,4.0
2022-11-02,departure,Russia,France,170000,5724.0,4.0
2022-11-02,departure,Trinidad and Tobago,United Kingdom,170000,3949.0,4.0
2022-11-02,departure,Qatar,Netherlands,215100,6850.0,4.0
2022-11-03,departure,Algeria,Italy,75500,889.0,4.0
2022-11-03,departure,Qatar,Pakistan,145000,1732.0,4.0
2022-11-03,departure,Australia,Japan,173000,6876.0,4.0
2022-11-03,departure,Russia,Netherlands,173000,4741.0,4.0
2022-11-03,departure,Cameroon,Spain,174000,13612.0,4.0
2022-11-03,departure,United States,United Kingdom,174000,9092.0,4.0
2022-11-04,departure,Australia,Japan,127525,7017.0,4.0
2022-11-04,departure,Norway,France,147208,2561.0,4.0
2022-11-04,departure,Russia,Spain,170000,12051.0,4.0
2022-11-04,departure,Qatar,South Korea,261700,11746.0,4.0
2022-11-05,departure,Nigeria,Japan,148300,20247.0,4.0
2022-11-05,departure,Qatar,Belgium,155000,11847.0,4.0
2022-11-05,departure,United States,Portugal,175000,8645.0,4.0
2022-11-05,departure,Qatar,Poland,210100,13239.0,4.0
2022-11-05,departure,United States,United Kingdom,340000,8508.0,4.0
2022-11-06,departure,Algeria,Türkiye,138058,2929.0,4.0
2022-11-06,departure,Trinidad and Tobago,Thailand,174000,9500.0,4.0
2022-11-06,departure,United States,United Kingdom,177000,8457.0,4.0
2022-11-06,departure,Qatar,China,426100,21649.0,4.0
2022-11-07,departure,Qatar,China,145700,11963.0,4.0
2022-11-07,departure,United States,South Korea,155000,18157.0,4.0
2022-11-07,departure,Russia,France,170000,5724.0,4.0
2022-11-07,departure,Egypt,Netherlands,174000,2506.0,3.0
2022-11-07,departure,United States,Türkiye,174000,11883.0,4.0
2022-11-07,departure,United States,United Kingdom,180000,7063.0,4.0
2022-11-07,departure,Qatar,Croatia,216200,8135.0,4.0
2022-11-08,departure,Qatar,Croatia,145702,8135.0,4.0
2022-11-08,departure,United States,Netherlands,164000,9447.0,4.0
2022-11-08,departure,Russia,Japan,165000,2417.0,4.0
2022-11-08,departure,Russia,Spain,172000,7602.0,4.0
2022-11-09,departure,Qatar,Kuwait,145663,513.0,4.0
2022-11-09,departure,Qatar,Taiwan,150000,10180.0,4.0
2022-11-09,departure,Equatorial Guinea,Taiwan,154948,9797.0,4.0
2022-11-09,departure,Australia,South Korea,174000,7340.0,4.0
2022-11-09,departure,Oman,Türkiye,174000,10609.0,4.0
2022-11-09,departure,Trinidad and Tobago,Jamaica,174000,16185.0,4.0
2022-11-09,departure,United States,United Kingdom,180082,17779.0,4.0
2022-11-09,departure,Qatar,China,266398,11188.0,4.0
2022-11-10,departure,Norway,Netherlands,142759,2451.0,4.0
2022-11-10,departure,Qatar,China,159800,12059.0,4.0
2022-11-10,departure,Algeria,France,170000,1032.0,4.0
2022-11-10,departure,Nigeria,Spain,170000,7281.0,4.0
2022-11-10,departure,United States,United Kingdom,171362,9092.0,4.0
2022-11-10,departure,Egypt,Türkiye,174000,3121.0,4.0
2022-11-10,departure,Australia,Japan,180000,14492.0,4.0
2022-11-10,departure,Qatar,Belgium,216200,11847.0,4.0
2022-11-11,departure,United Arab Emirates,India,135000,2595.0,4.0
2022-11-11,departure,Qatar,Taiwan,137568,10180.0,4.0
2022-11-11,departure,Trinidad and Tobago,Portugal,159700,18525.0,4.0
2022-11-11,departure,United States,France,170723,8757.0,4.0
2022-11-11,departure,Qatar,Kuwait,209220,513.0,4.0
2022-11-11,departure,Qatar,India,216200,2216.0,4.0
2022-11-11,departure,Australia,South Korea,335000,7139.0,4.0
2022-11-12,departure,Qatar,China,145700,10461.0,4.0
2022-11-12,departure,Algeria,France,151000,1032.0,4.0
2022-11-12,departure,Russia,Spain,154880,6038.0,4.0
2022-11-12,departure,United States,China,172717,20966.0,4.0
2022-11-12,departure,Russia,France,173400,5724.0,4.0
2022-11-12,departure,United States,United Kingdom,174000,8457.0,4.0
2022-11-12,departure,Qatar,Pakistan,273621,1732.0,4.0
2022-11-13,departure,Nigeria,Spain,145914,7281.0,4.0
2022-11-13,departure,Russia,Taiwan,162000,23218.0,4.0
2022-11-13,departure,Algeria,Türkiye,170000,2929.0,4.0
2022-11-13,departure,Qatar,South Korea,266000,11746.0,4.0
2022-11-13,departure,Australia,Japan,298182,6719.0,4.0
2022-11-13,departure,Qatar,China,354220,23151.0,4.0
2022-11-14,departure,Norway,Lithuania,154880,2961.0,4.0
2022-11-14,departure,United States,France,174000,8807.0,4.0
2022-11-15,departure,United States,Netherlands,138158,9496.0,4.0
2022-11-15,departure,Russia,Belgium,172000,4806.0,4.0
2022-11-15,departure,United States,United Kingdom,174000,9321.0,4.0
2022-11-15,departure,United States,France,175000,9978.0,4.0
2022-11-15,departure,Qatar,China,261700,9799.0,4.0
2022-11-16,departure,Algeria,Türkiye,170000,2680.0,4.0
2022-11-16,departure,Russia,France,173000,5724.0,4.0
2022-11-16,departure,United States,Italy,175000,8532.0,4.0
2022-11-16,departure,Qatar,Japan,216000,12186.0,4.0
2022-11-17,departure,Malaysia,China,45000,2237.0,4.0
2022-11-17,departure,United States,Spain,138120,8613.0,4.0
2022-11-17,departure,Russia,Belgium,173000,4806.0,4.0
2022-11-17,departure,Australia,South Korea,174000,6683.0,4.0
2022-11-17,departure,United States,Japan,174000,17338.0,4.0
2022-11-17,departure,Qatar,Thailand,209220,8373.0,4.0
2022-11-18,departure,Australia,Japan,125452,7442.0,4.0
2022-11-18,departure,Russia,China,135000,24474.0,4.0
2022-11-18,departure,Qatar,Pakistan,137354,1732.0,4.0
2022-11-18,departure,United States,India,150000,18237.0,4.0
2022-11-18,departure,Australia,South Korea,174000,7139.0,4.0
2022-11-18,departure,Nigeria,Jamaica,174000,13439.0,4.0
2022-11-18,departure,Trinidad and Tobago,Spain,174000,20965.0,4.0
2022-11-18,departure,Qatar,Poland,216000,13239.0,4.0
2022-11-19,departure,Norway,United Kingdom,142612,2838.0,4.0
2022-11-19,departure,Russia,France,170000,5724.0,4.0
2022-11-19,departure,Peru,United Kingdom,172000,18596.0,4.0
2022-11-19,departure,Russia,Belgium,173000,4806.0,4.0
2022-11-19,departure,United States,France,174000,9046.0,4.0
2022-11-19,departure,United States,China,180000,19291.0,4.0
2022-11-20,departure,Australia,Japan,154948,15326.0,4.0
2022-11-20,departure,Nigeria,Greece,160000,7826.0,4.0
2022-11-20,departure,United States,United Kingdom,164000,6458.0,4.0
2022-11-20,departure,Russia,France,170000,4852.0,4.0
2022-11-20,departure,United States,France,175000,9978.0,4.0
2022-11-20,departure,Qatar,China,210000,12059.0,4.0
2022-11-21,departure,Algeria,France,138058,756.0,4.0
2022-11-21,departure,Australia,South Korea,160000,13128.0,4.0
2022-11-21,departure,Nigeria,Portugal,170000,6566.0,4.0
2022-11-21,departure,United States,Türkiye,170000,12132.0,4.0
2022-11-21,departure,Australia,Taiwan,174000,4926.0,4.0
2022-11-21,departure,United States,Spain,180000,9713.0,4.0
2022-11-21,departure,Qatar,United Kingdom,265000,11465.0,4.0
2022-11-22,departure,Qatar,Belgium,135359,11847.0,4.0
2022-11-22,departure,United States,Spain,160000,9691.0,4.0
2022-11-22,departure,Russia,Belgium,172000,4806.0,4.0
2022-11-22,departure,United States,France,172000,9046.0,4.0
2022-11-22,departure,Qatar,China,217000,23507.0,4.0
2022-11-23,departure,Nigeria,Taiwan,138000,17798.0,4.0
2022-11-23,departure,Egypt,Spain,159800,7313.0,4.0
2022-11-23,departure,Equatorial Guinea,China,170000,12784.0,4.0
2022-11-23,departure,Trinidad and Tobago,France,174000,6470.0,4.0
2022-11-23,departure,United States,France,174000,8807.0,4.0
2022-11-23,departure,Qatar,Japan,216200,12381.0,4.0
2022-11-24,departure,Norway,France,147208,3433.0,4.0
2022-11-24,departure,Qatar,South Korea,160000,11746.0,4.0
2022-11-24,departure,Russia,Belgium,173000,4806.0,4.0
2022-11-24,departure,United States,France,174000,9275.0,4.0
